orderNumber,orderLineNumber,productLine,productCode,productName,productScale,buyPrice,MSRP,quantityOrdered,priceEach
10129,4,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,41,81.43
10129,1,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,50,76.31
10129,5,Ships,S700_1138,"The Schooner Bluenose",1:700,34.00,66.67,31,58.67
10129,3,Ships,S700_2610,"The USS Constitution Ship",1:700,33.97,72.28,45,72.28
10129,6,Ships,S700_3505,"The Titanic",1:700,51.09,100.17,42,90.15
10129,7,Ships,S700_3962,"The Queen Mary",1:700,53.63,99.31,30,94.34
10129,8,Ships,S72_3212,"Pont Yacht",1:72,33.30,54.60,32,44.23
10130,2,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,40,68.82
10130,1,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,33,99.52
10131,4,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,21,141.92
10131,5,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,35,60.97
10131,6,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,29,52.60
10131,3,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,50,54.59
10131,8,Ships,S700_2047,"HMS Bounty",1:700,39.83,90.52,22,76.94
10131,1,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,40,86.76
10131,2,Planes,S700_4002,"American Airlines: MD-11S",1:700,36.27,74.03,26,63.67
10131,7,Planes,S72_1253,"Boeing X-32A JSF",1:72,32.77,49.66,21,40.22
10132,1,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,36,80.00
10133,2,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,27,115.09
10133,3,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,49,80.26
10133,5,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,41,109.42
10133,4,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,46,61.58
10133,1,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,23,80.91
10133,6,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,49,67.41
10133,7,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,27,37.09
10133,8,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,24,76.73
10134,2,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,41,90.92
10134,5,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,27,116.56
10134,4,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,31,187.85
10134,1,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,20,131.04
10134,6,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,30,51.48
10134,3,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,35,94.67
10134,7,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,43,75.41
10135,7,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,42,173.17
10135,5,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,48,110.39
10135,8,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,24,72.62
10135,4,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,29,103.64
10135,3,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,48,66.99
10135,10,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,45,65.94
10135,9,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,42,139.64
10135,13,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,45,49.74
10135,12,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,31,133.92
10135,16,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,29,67.18
10135,1,"Classic Cars",S24_2972,"1982 Lamborghini Diablo",1:24,16.24,37.76,20,34.36
10135,6,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,27,52.05
10135,2,"Classic Cars",S24_3856,"1956 Porsche 356A Coupe",1:18,98.30,140.43,47,139.03
10135,11,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,23,76.80
10135,14,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,33,38.62
10135,17,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,30,91.85
10135,15,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,44,78.92
10136,2,"Classic Cars",S18_1129,"1993 Mazda RX-7",1:18,83.51,141.54,25,117.48
10136,1,"Classic Cars",S18_1984,"1995 Honda Civic",1:18,93.89,142.25,36,120.91
10136,3,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,41,169.34
10137,2,"Classic Cars",S18_1589,"1965 Aston Martin DB5",1:18,65.96,124.44,44,115.73
10137,3,"Classic Cars",S18_2870,"1999 Indy 500 Monte Carlo SS",1:18,56.76,132.00,37,110.88
10137,4,"Classic Cars",S18_3685,"1948 Porsche Type 356 Roadster",1:18,62.16,141.28,31,118.68
10137,1,"Classic Cars",S24_1628,"1966 Shelby Cobra 427 S/C",1:24,29.18,50.31,26,40.25
10138,6,"Vintage Cars",S18_1749,"1917 Grand Touring Sedan",1:18,86.70,170.00,33,149.60
10138,5,"Vintage Cars",S18_2248,"1911 Ford Town Car",1:18,33.30,60.54,22,51.46
10138,3,"Vintage Cars",S18_2325,"1932 Model A Ford J-Coupe",1:18,58.48,127.13,38,114.42
10138,7,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,47,79.15
10138,8,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,23,64.86
10138,12,"Classic Cars",S24_1046,"1970 Chevy Chevelle SS 454",1:24,49.24,73.49,45,59.53
10138,2,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,22,33.19
10138,1,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,33,38.53
10138,10,"Classic Cars",S24_2766,"1949 Jaguar XK 120",1:24,47.25,90.87,28,73.60
10138,9,"Classic Cars",S24_2887,"1952 Citroen-15CV",1:24,72.82,117.44,30,96.30
10138,11,"Classic Cars",S24_3191,"1969 Chevrolet Camaro Z28",1:24,50.51,85.61,49,77.05
10138,13,"Classic Cars",S24_3432,"2002 Chevy Corvette",1:24,62.11,107.08,21,99.58
10138,4,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,29,32.82
10139,7,"Vintage Cars",S18_1342,"1937 Lincoln Berline",1:18,60.62,102.74,31,89.38
10139,6,"Vintage Cars",S18_1367,"1936 Mercedes-Benz 500K Special Roadster",1:18,24.26,53.91,49,52.83
10139,8,"Vintage Cars",S18_2795,"1928 Mercedes-Benz SSK",1:18,72.56,168.75,41,151.88
10139,1,"Vintage Cars",S18_2949,"1913 Ford Model T Speedster",1:18,60.78,101.31,46,91.18
10139,3,"Vintage Cars",S18_2957,"1934 Ford V8 Coupe",1:18,34.35,62.46,20,52.47
10139,2,"Vintage Cars",S18_3136,"18th Century Vintage Horse Carriage",1:18,60.74,104.72,20,101.58
10139,5,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,30,81.35
10139,4,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,29,93.49
10140,11,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,37,186.44
10140,4,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,26,131.49
10140,8,"Trucks and Buses",S12_1666,"1958 Setra Bus",1:12,77.90,136.67,38,118.90
10140,10,"Trucks and Buses",S18_1097,"1940 Ford Pickup Truck",1:18,58.33,116.67,32,95.67
10140,2,"Trucks and Buses",S18_2432,"1926 Ford Fire Engine",1:18,24.92,60.77,46,51.05
10140,5,"Trucks and Buses",S18_4600,"1940s Ford truck",1:18,84.76,121.08,40,100.50
10140,9,"Vintage Cars",S18_4668,"1939 Cadillac Limousine",1:18,23.14,50.31,29,40.25
10140,1,"Trucks and Buses",S24_2300,"1962 Volkswagen Microbus",1:24,61.34,127.79,47,118.84
10140,3,"Trucks and Buses",S32_1268,"1980’s GM Manhattan Express",1:32,53.93,96.31,26,87.64
10140,7,"Trucks and Buses",S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",1:32,33.61,64.64,28,62.05
10140,6,"Classic Cars",S700_2824,"1982 Camaro Z28",1:18,46.53,101.15,36,101.15
10141,5,"Trucks and Buses",S12_4473,"1957 Chevy Pickup",1:12,55.70,118.50,21,114.95
10141,4,"Classic Cars",S18_2238,"1998 Chrysler Plymouth Prowler",1:18,101.51,163.73,39,160.46
10141,8,"Trucks and Buses",S18_2319,"1964 Mercedes Tour Bus",1:18,74.86,122.73,47,103.09
10141,9,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,34,143.94
10141,2,"Classic Cars",S24_1444,"1970 Dodge Coronet",1:24,32.37,57.80,20,50.86
10141,6,"Classic Cars",S24_2840,"1958 Chevy Corvette Limited Edition",1:24,15.91,35.36,21,32.18
10141,1,"Classic Cars",S24_4048,"1992 Porsche Cayenne Turbo Silver",1:24,69.78,118.28,40,104.09
10141,7,"Trucks and Buses",S32_2509,"1954 Greyhound Scenicruiser",1:32,25.98,54.11,24,53.03
10141,3,"Trucks and Buses",S50_1392,"Diamond T620 Semi-Skirted Tanker",1:50,68.29,115.75,44,94.92
10142,12,"Classic Cars",S12_1108,"2001 Ferrari Enzo",1:12,95.59,207.80,33,166.24
10142,13,"Classic Cars",S12_3148,"1969 Corvair Monza",1:18,89.14,151.08,33,140.50
10142,11,"Classic Cars",S12_3891,"1969 Ford Falcon",1:12,83.05,173.02,46,167.83
10142,8,"Vintage Cars",S18_3140,"1903 Ford Model A",1:18,68.30,136.59,47,129.76
10142,10,Trains,S18_3259,"Collectable Wooden Train",1:18,67.56,100.84,22,95.80
10142,15,"Classic Cars",S18_4027,"1970 Triumph Spitfire",1:18,91.92,143.62,24,122.08
10142,7,"Vintage Cars",S18_4522,"1904 Buick Runabout",1:18,52.66,87.77,24,79.87
10142,6,Ships,S24_2011,"18th century schooner",1:24,82.34,122.89,33,114.29
10142,1,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,49,74.35
10142,16,Trains,S32_3207,"1950's Chicago Surface Lines Streetcar",1:32,26.72,62.14,42,60.90
10142,14,Trains,S50_1514,"1962 City of Detroit Streetcar",1:50,37.49,58.58,42,56.24
10142,2,Ships,S700_1138,"The Schooner Bluenose",1:700,34.00,66.67,41,55.34
10142,9,Ships,S700_1938,"The Mayflower",1:700,43.30,86.61,43,77.08
10142,3,Ships,S700_3505,"The Titanic",1:700,51.09,100.17,21,92.16
10142,4,Ships,S700_3962,"The Queen Mary",1:700,53.63,99.31,38,91.37
10142,5,Ships,S72_3212,"Pont Yacht",1:72,33.30,54.60,39,46.96
10143,16,Ships,S700_2610,"The USS Constitution Ship",1:700,33.97,72.28,31,69.39
10143,3,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,28,70.40
10143,5,Planes,S700_4002,"American Airlines: MD-11S",1:700,36.27,74.03,34,65.15
10143,10,Planes,S72_1253,"Boeing X-32A JSF",1:72,32.77,49.66,37,49.66
10143,15,"Classic Cars",S10_4757,"1972 Alfa Romeo GTA",1:10,85.68,136.00,49,133.28
10143,7,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,32,126.15
10143,13,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,46,70.54
10143,12,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,34,99.52
10143,8,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,27,63.71
10143,9,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,33,59.83
10143,14,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,23,74.64
10143,6,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,28,55.96
10143,1,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,34,34.91
10143,2,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,36,86.77
10143,11,Ships,S700_2047,"HMS Bounty",1:700,39.83,90.52,26,87.80
10143,4,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,26,79.78
10144,1,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,20,56.41
10145,6,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,45,76.56
10145,9,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,37,104.67
10145,8,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,33,154.93
10145,5,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,49,146.10
10145,14,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,30,71.81
10145,10,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,30,52.70
10145,7,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,43,103.68
10145,16,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,40,87.54
10145,11,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,47,63.98
10145,3,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,27,56.10
10145,15,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,33,71.73
10145,12,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,33,99.89
10145,1,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,31,39.43
10145,4,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,27,95.93
10145,2,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,38,73.22
10145,13,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,20,113.90
10146,2,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,47,60.30
10146,1,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,29,130.94
10147,7,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,48,161.49
10147,5,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,31,110.39
10147,8,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,21,74.21
10147,4,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,33,97.89
10147,3,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,26,70.84
10147,10,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,36,74.78
10147,9,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,37,129.35
10147,1,"Classic Cars",S24_2972,"1982 Lamborghini Diablo",1:24,16.24,37.76,25,33.23
10147,6,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,30,48.98
10147,2,"Classic Cars",S24_3856,"1956 Porsche 356A Coupe",1:18,98.30,140.43,23,123.58
10147,11,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,31,72.76
10148,13,"Classic Cars",S18_1129,"1993 Mazda RX-7",1:18,83.51,141.54,23,114.65
10148,9,"Classic Cars",S18_1589,"1965 Aston Martin DB5",1:18,65.96,124.44,47,108.26
10148,12,"Classic Cars",S18_1984,"1995 Honda Civic",1:18,93.89,142.25,25,136.56
10148,10,"Classic Cars",S18_2870,"1999 Indy 500 Monte Carlo SS",1:18,56.76,132.00,27,113.52
10148,14,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,32,143.94
10148,11,"Classic Cars",S18_3685,"1948 Porsche Type 356 Roadster",1:18,62.16,141.28,28,135.63
10148,1,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,34,83.75
10148,2,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,29,66.28
10148,6,"Classic Cars",S24_1046,"1970 Chevy Chevelle SS 454",1:24,49.24,73.49,25,65.41
10148,8,"Classic Cars",S24_1628,"1966 Shelby Cobra 427 S/C",1:24,29.18,50.31,47,46.29
10148,4,"Classic Cars",S24_2766,"1949 Jaguar XK 120",1:24,47.25,90.87,21,77.24
10148,3,"Classic Cars",S24_2887,"1952 Citroen-15CV",1:24,72.82,117.44,34,115.09
10148,5,"Classic Cars",S24_3191,"1969 Chevrolet Camaro Z28",1:24,50.51,85.61,31,71.91
10148,7,"Classic Cars",S24_3432,"2002 Chevy Corvette",1:24,62.11,107.08,27,96.37
10149,4,"Vintage Cars",S18_1342,"1937 Lincoln Berline",1:18,60.62,102.74,50,87.33
10149,3,"Vintage Cars",S18_1367,"1936 Mercedes-Benz 500K Special Roadster",1:18,24.26,53.91,30,48.52
10149,11,"Vintage Cars",S18_1749,"1917 Grand Touring Sedan",1:18,86.70,170.00,34,156.40
10149,10,"Vintage Cars",S18_2248,"1911 Ford Town Car",1:18,33.30,60.54,24,50.85
10149,8,"Vintage Cars",S18_2325,"1932 Model A Ford J-Coupe",1:18,58.48,127.13,33,125.86
10149,5,"Vintage Cars",S18_2795,"1928 Mercedes-Benz SSK",1:18,72.56,168.75,23,167.06
10149,2,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,42,89.29
10149,7,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,36,31.20
10149,6,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,49,39.87
10149,9,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,26,38.57
10149,1,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,20,90.57
10150,8,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,45,182.16
10150,1,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,20,121.15
10150,5,"Trucks and Buses",S12_1666,"1958 Setra Bus",1:12,77.90,136.67,30,135.30
10150,7,"Trucks and Buses",S18_1097,"1940 Ford Pickup Truck",1:18,58.33,116.67,34,95.67
10150,9,"Vintage Cars",S18_2949,"1913 Ford Model T Speedster",1:18,60.78,101.31,47,93.21
10150,11,"Vintage Cars",S18_2957,"1934 Ford V8 Coupe",1:18,34.35,62.46,30,56.21
10150,10,"Vintage Cars",S18_3136,"18th Century Vintage Horse Carriage",1:18,60.74,104.72,26,97.39
10150,2,"Trucks and Buses",S18_4600,"1940s Ford truck",1:18,84.76,121.08,49,111.39
10150,6,"Vintage Cars",S18_4668,"1939 Cadillac Limousine",1:18,23.14,50.31,30,47.29
10150,4,"Trucks and Buses",S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",1:32,33.61,64.64,49,62.05
10150,3,"Classic Cars",S700_2824,"1982 Camaro Z28",1:18,46.53,101.15,20,95.08
10151,3,"Trucks and Buses",S12_4473,"1957 Chevy Pickup",1:12,55.70,118.50,24,114.95
10151,2,"Classic Cars",S18_2238,"1998 Chrysler Plymouth Prowler",1:18,101.51,163.73,43,152.27
10151,6,"Trucks and Buses",S18_2319,"1964 Mercedes Tour Bus",1:18,74.86,122.73,49,106.78
10151,9,"Trucks and Buses",S18_2432,"1926 Ford Fire Engine",1:18,24.92,60.77,39,58.34
10151,7,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,21,167.65
10151,8,"Trucks and Buses",S24_2300,"1962 Volkswagen Microbus",1:24,61.34,127.79,42,109.90
10151,4,"Classic Cars",S24_2840,"1958 Chevy Corvette Limited Edition",1:24,15.91,35.36,30,29.35
10151,10,"Trucks and Buses",S32_1268,"1980’s GM Manhattan Express",1:32,53.93,96.31,27,84.75
10151,5,"Trucks and Buses",S32_2509,"1954 Greyhound Scenicruiser",1:32,25.98,54.11,41,43.29
10151,1,"Trucks and Buses",S50_1392,"Diamond T620 Semi-Skirted Tanker",1:50,68.29,115.75,26,108.81
10152,1,"Classic Cars",S18_4027,"1970 Triumph Spitfire",1:18,91.92,143.62,35,117.77
10152,4,"Classic Cars",S24_1444,"1970 Dodge Coronet",1:24,32.37,57.80,25,49.13
10152,3,"Classic Cars",S24_4048,"1992 Porsche Cayenne Turbo Silver",1:24,69.78,118.28,23,112.37
10152,2,Trains,S32_3207,"1950's Chicago Surface Lines Streetcar",1:32,26.72,62.14,33,57.17
10153,11,"Classic Cars",S12_1108,"2001 Ferrari Enzo",1:12,95.59,207.80,20,201.57
10153,12,"Classic Cars",S12_3148,"1969 Corvair Monza",1:18,89.14,151.08,42,128.42
10153,10,"Classic Cars",S12_3891,"1969 Ford Falcon",1:12,83.05,173.02,49,155.72
10153,7,"Vintage Cars",S18_3140,"1903 Ford Model A",1:18,68.30,136.59,31,125.66
10153,9,Trains,S18_3259,"Collectable Wooden Train",1:18,67.56,100.84,29,82.69
10153,6,"Vintage Cars",S18_4522,"1904 Buick Runabout",1:18,52.66,87.77,22,82.50
10153,5,Ships,S24_2011,"18th century schooner",1:24,82.34,122.89,40,111.83
10153,13,Trains,S50_1514,"1962 City of Detroit Streetcar",1:50,37.49,58.58,31,53.31
10153,1,Ships,S700_1138,"The Schooner Bluenose",1:700,34.00,66.67,43,58.00
10153,8,Ships,S700_1938,"The Mayflower",1:700,43.30,86.61,31,80.55
10153,2,Ships,S700_3505,"The Titanic",1:700,51.09,100.17,50,87.15
10153,3,Ships,S700_3962,"The Queen Mary",1:700,53.63,99.31,20,85.41
10153,4,Ships,S72_3212,"Pont Yacht",1:72,33.30,54.60,50,51.87
10154,1,Ships,S700_2610,"The USS Constitution Ship",1:700,33.97,72.28,36,59.27
10154,2,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,31,75.23
10155,13,"Classic Cars",S10_4757,"1972 Alfa Romeo GTA",1:10,85.68,136.00,32,129.20
10155,5,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,38,138.77
10155,11,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,44,83.44
10155,10,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,29,105.87
10155,6,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,23,62.34
10155,7,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,34,56.55
10155,12,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,37,76.31
10155,4,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,44,58.69
10155,9,Ships,S700_2047,"HMS Bounty",1:700,39.83,90.52,32,89.61
10155,2,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,20,87.75
10155,1,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,43,76.80
10155,3,Planes,S700_4002,"American Airlines: MD-11S",1:700,36.27,74.03,44,70.33
10155,8,Planes,S72_1253,"Boeing X-32A JSF",1:72,32.77,49.66,34,49.16
10156,1,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,20,43.64
10156,2,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,48,77.64
10157,3,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,33,69.27
10157,5,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,40,89.72
10157,4,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,33,66.65
10157,1,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,34,83.91
10157,6,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,28,56.41
10157,2,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,48,109.16
10158,1,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,22,67.79
10159,14,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,49,81.35
10159,17,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,37,101.10
10159,16,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,22,170.42
10159,2,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,41,188.73
10159,13,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,38,131.04
10159,3,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,24,67.03
10159,18,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,42,51.48
10159,5,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,21,66.74
10159,4,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,25,129.35
10159,8,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,21,54.71
10159,7,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,32,142.85
10159,15,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,44,100.30
10159,11,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,27,67.18
10159,1,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,50,49.60
10159,6,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,23,80.84
10159,9,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,35,39.43
10159,12,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,23,86.74
10159,10,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,31,78.11
10160,6,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,46,96.30
10160,5,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,50,93.28
10160,4,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,38,70.84
10160,1,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,20,140.55
