orderNumber,orderLineNumber,productLine,productCode,productName,productScale,buyPrice,MSRP,quantityOrdered,priceEach,orderDate,requiredDate,shippedDate,OrderStatus,daysEarly
10120,3,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,29,118.94,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,2,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,46,158.80,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,8,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,29,82.79,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,4,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,46,57.54,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,1,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,35,110.45,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,10,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,39,93.01,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,5,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,34,72.36,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,9,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,29,71.73,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,6,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,22,94.90,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,11,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,29,68.79,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,12,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,49,41.46,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,13,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,47,91.34,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,15,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,24,81.77,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,7,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,24,106.79,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10120,14,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,43,72.00,2003-04-29,2003-05-08,2003-05-01,Shipped,7
10121,5,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,34,86.13,2003-05-07,2003-05-13,2003-05-13,Shipped,0
10121,4,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,50,126.52,2003-05-07,2003-05-13,2003-05-13,Shipped,0
10121,2,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,32,58.18,2003-05-07,2003-05-13,2003-05-13,Shipped,0
10121,3,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,25,95.93,2003-05-07,2003-05-13,2003-05-13,Shipped,0
10121,1,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,44,72.41,2003-05-07,2003-05-13,2003-05-13,Shipped,0
10122,10,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,42,155.66,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,8,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,37,113.92,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,11,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,32,65.44,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,7,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,20,104.80,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,2,"Classic Cars",S18_1129,"1993 Mazda RX-7",1:18,83.51,141.54,34,114.65,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,6,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,43,62.37,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,1,"Classic Cars",S18_1984,"1995 Honda Civic",1:18,93.89,142.25,31,113.80,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,3,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,25,137.17,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,13,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,21,69.15,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,12,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,21,133.76,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,16,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,35,59.06,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,15,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,28,145.82,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,4,"Classic Cars",S24_2972,"1982 Lamborghini Diablo",1:24,16.24,37.76,39,34.74,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,9,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,34,50.82,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,5,"Classic Cars",S24_3856,"1956 Porsche 356A Coupe",1:18,98.30,140.43,43,136.22,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,14,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,29,67.10,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10122,17,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,31,33.79,2003-05-08,2003-05-16,2003-05-13,Shipped,3
10123,2,"Classic Cars",S18_1589,"1965 Aston Martin DB5",1:18,65.96,124.44,26,120.71,2003-05-20,2003-05-29,2003-05-22,Shipped,7
10123,3,"Classic Cars",S18_2870,"1999 Indy 500 Monte Carlo SS",1:18,56.76,132.00,46,114.84,2003-05-20,2003-05-29,2003-05-22,Shipped,7
10123,4,"Classic Cars",S18_3685,"1948 Porsche Type 356 Roadster",1:18,62.16,141.28,34,117.26,2003-05-20,2003-05-29,2003-05-22,Shipped,7
10123,1,"Classic Cars",S24_1628,"1966 Shelby Cobra 427 S/C",1:24,29.18,50.31,50,43.27,2003-05-20,2003-05-29,2003-05-22,Shipped,7
10124,6,"Vintage Cars",S18_1749,"1917 Grand Touring Sedan",1:18,86.70,170.00,21,153.00,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,5,"Vintage Cars",S18_2248,"1911 Ford Town Car",1:18,33.30,60.54,42,58.12,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,3,"Vintage Cars",S18_2325,"1932 Model A Ford J-Coupe",1:18,58.48,127.13,42,111.87,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,7,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,36,75.46,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,8,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,23,66.28,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,12,"Classic Cars",S24_1046,"1970 Chevy Chevelle SS 454",1:24,49.24,73.49,22,62.47,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,2,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,45,30.53,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,1,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,22,36.29,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,10,"Classic Cars",S24_2766,"1949 Jaguar XK 120",1:24,47.25,90.87,32,74.51,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,9,"Classic Cars",S24_2887,"1952 Citroen-15CV",1:24,72.82,117.44,25,93.95,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,11,"Classic Cars",S24_3191,"1969 Chevrolet Camaro Z28",1:24,50.51,85.61,49,76.19,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,13,"Classic Cars",S24_3432,"2002 Chevy Corvette",1:24,62.11,107.08,43,101.73,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10124,4,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,46,36.11,2003-05-21,2003-05-29,2003-05-25,Shipped,4
10125,1,"Vintage Cars",S18_1342,"1937 Lincoln Berline",1:18,60.62,102.74,32,89.38,2003-05-21,2003-05-27,2003-05-24,Shipped,3
10125,2,"Vintage Cars",S18_2795,"1928 Mercedes-Benz SSK",1:18,72.56,168.75,34,138.38,2003-05-21,2003-05-27,2003-05-24,Shipped,3
10126,11,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,38,205.73,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,4,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,22,122.62,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,8,"Trucks and Buses",S12_1666,"1958 Setra Bus",1:12,77.90,136.67,21,135.30,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,10,"Trucks and Buses",S18_1097,"1940 Ford Pickup Truck",1:18,58.33,116.67,38,116.67,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,17,"Vintage Cars",S18_1367,"1936 Mercedes-Benz 500K Special Roadster",1:18,24.26,53.91,42,51.21,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,2,"Trucks and Buses",S18_2432,"1926 Ford Fire Engine",1:18,24.92,60.77,43,51.05,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,12,"Vintage Cars",S18_2949,"1913 Ford Model T Speedster",1:18,60.78,101.31,31,93.21,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,14,"Vintage Cars",S18_2957,"1934 Ford V8 Coupe",1:18,34.35,62.46,46,61.84,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,13,"Vintage Cars",S18_3136,"18th Century Vintage Horse Carriage",1:18,60.74,104.72,30,93.20,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,16,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,38,94.25,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,5,"Trucks and Buses",S18_4600,"1940s Ford truck",1:18,84.76,121.08,50,102.92,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,9,"Vintage Cars",S18_4668,"1939 Cadillac Limousine",1:18,23.14,50.31,43,47.29,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,1,"Trucks and Buses",S24_2300,"1962 Volkswagen Microbus",1:24,61.34,127.79,27,122.68,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,15,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,34,83.76,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,3,"Trucks and Buses",S32_1268,"1980’s GM Manhattan Express",1:32,53.93,96.31,43,82.83,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,7,"Trucks and Buses",S32_3522,"1996 Peterbilt 379 Stake Bed with Outrigger",1:32,33.61,64.64,26,62.05,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10126,6,"Classic Cars",S700_2824,"1982 Camaro Z28",1:18,46.53,101.15,45,97.10,2003-05-28,2003-06-07,2003-06-02,Shipped,5
10127,2,"Classic Cars",S12_1108,"2001 Ferrari Enzo",1:12,95.59,207.80,46,193.25,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,3,"Classic Cars",S12_3148,"1969 Corvair Monza",1:18,89.14,151.08,46,140.50,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,1,"Classic Cars",S12_3891,"1969 Ford Falcon",1:12,83.05,173.02,42,169.56,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,11,"Trucks and Buses",S12_4473,"1957 Chevy Pickup",1:12,55.70,118.50,24,100.73,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,10,"Classic Cars",S18_2238,"1998 Chrysler Plymouth Prowler",1:18,101.51,163.73,45,140.81,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,14,"Trucks and Buses",S18_2319,"1964 Mercedes Tour Bus",1:18,74.86,122.73,45,114.14,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,15,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,22,149.02,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,5,"Classic Cars",S18_4027,"1970 Triumph Spitfire",1:18,91.92,143.62,25,126.39,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,8,"Classic Cars",S24_1444,"1970 Dodge Coronet",1:24,32.37,57.80,20,50.86,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,12,"Classic Cars",S24_2840,"1958 Chevy Corvette Limited Edition",1:24,15.91,35.36,39,34.30,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,7,"Classic Cars",S24_4048,"1992 Porsche Cayenne Turbo Silver",1:24,69.78,118.28,20,107.63,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,13,"Trucks and Buses",S32_2509,"1954 Greyhound Scenicruiser",1:32,25.98,54.11,45,46.53,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,6,Trains,S32_3207,"1950's Chicago Surface Lines Streetcar",1:32,26.72,62.14,29,60.90,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,9,"Trucks and Buses",S50_1392,"Diamond T620 Semi-Skirted Tanker",1:50,68.29,115.75,46,111.12,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10127,4,Trains,S50_1514,"1962 City of Detroit Streetcar",1:50,37.49,58.58,46,55.65,2003-06-03,2003-06-09,2003-06-06,Shipped,3
10128,2,"Vintage Cars",S18_3140,"1903 Ford Model A",1:18,68.30,136.59,41,120.20,2003-06-06,2003-06-12,2003-06-11,Shipped,1
10128,4,Trains,S18_3259,"Collectable Wooden Train",1:18,67.56,100.84,41,80.67,2003-06-06,2003-06-12,2003-06-11,Shipped,1
10128,1,"Vintage Cars",S18_4522,"1904 Buick Runabout",1:18,52.66,87.77,43,77.24,2003-06-06,2003-06-12,2003-06-11,Shipped,1
10128,3,Ships,S700_1938,"The Mayflower",1:700,43.30,86.61,32,72.75,2003-06-06,2003-06-12,2003-06-11,Shipped,1
10129,2,"Classic Cars",S10_4757,"1972 Alfa Romeo GTA",1:10,85.68,136.00,33,123.76,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,9,Ships,S24_2011,"18th century schooner",1:24,82.34,122.89,45,113.06,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,4,"Vintage Cars",S24_3151,"1912 Ford Model T Delivery Wagon",1:24,46.91,88.51,41,81.43,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,1,"Vintage Cars",S24_3816,"1940 Ford Delivery Sedan",1:24,48.64,83.86,50,76.31,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,5,Ships,S700_1138,"The Schooner Bluenose",1:700,34.00,66.67,31,58.67,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,3,Ships,S700_2610,"The USS Constitution Ship",1:700,33.97,72.28,45,72.28,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,6,Ships,S700_3505,"The Titanic",1:700,51.09,100.17,42,90.15,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,7,Ships,S700_3962,"The Queen Mary",1:700,53.63,99.31,30,94.34,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10129,8,Ships,S72_3212,"Pont Yacht",1:72,33.30,54.60,32,44.23,2003-06-12,2003-06-18,2003-06-14,Shipped,4
10130,2,Ships,S18_3029,"1999 Yamaha Speed Boat",1:18,51.61,86.02,40,68.82,2003-06-16,2003-06-24,2003-06-21,Shipped,3
10130,1,"Vintage Cars",S18_3856,"1941 Chevrolet Special Deluxe Cabriolet",1:18,64.58,105.87,33,99.52,2003-06-16,2003-06-24,2003-06-21,Shipped,3
10131,4,Planes,S18_1662,"1980s Black Hawk Helicopter",1:18,77.27,157.69,21,141.92,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,5,Planes,S24_2841,"1900s Vintage Bi-Plane",1:24,34.25,68.51,35,60.97,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,6,"Vintage Cars",S24_3420,"1937 Horch 930V Limousine",1:24,26.30,65.75,29,52.60,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,3,Planes,S24_3949,"Corsair F4U ( Bird Cage)",1:24,29.34,68.24,50,54.59,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,8,Ships,S700_2047,"HMS Bounty",1:700,39.83,90.52,22,76.94,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,1,Planes,S700_2466,"America West Airlines B757-200",1:700,68.80,99.72,40,86.76,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,2,Planes,S700_4002,"American Airlines: MD-11S",1:700,36.27,74.03,26,63.67,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10131,7,Planes,S72_1253,"Boeing X-32A JSF",1:72,32.77,49.66,21,40.22,2003-06-16,2003-06-25,2003-06-21,Shipped,4
10132,1,Planes,S700_3167,"F/A 18 Hornet 1/72",1:72,54.40,80.00,36,80.00,2003-06-25,2003-07-01,2003-06-28,Shipped,73
10133,3,Planes,S18_2581,"P-51-D Mustang",1:72,49.00,84.48,49,80.26,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,5,Planes,S24_1785,"1928 British Royal Navy Airplane",1:24,66.74,109.42,41,109.42,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,4,Planes,S24_4278,"1900s Vintage Tri-Plane",1:24,36.23,72.45,46,61.58,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,1,Motorcycles,S32_1374,"1997 BMW F650 ST",1:32,66.92,99.89,23,80.91,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,6,"Vintage Cars",S32_4289,"1928 Ford Phaeton Deluxe",1:32,33.02,68.79,49,67.41,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,7,"Vintage Cars",S50_1341,"1930 Buick Marquette Phaeton",1:50,27.06,43.64,27,37.09,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,8,Planes,S700_1691,"American Airlines: B767-300",1:700,51.15,91.34,24,76.73,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10133,2,Planes,S700_2834,"ATA: B757-300",1:700,59.33,118.65,27,115.09,2003-06-27,2003-07-04,2003-07-03,Shipped,1
10134,2,Motorcycles,S10_1678,"1969 Harley Davidson Ultimate Chopper",1:10,48.81,95.70,41,90.92,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10134,5,Motorcycles,S10_2016,"1996 Moto Guzzi 1100i",1:10,68.99,118.94,27,116.56,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10134,4,Motorcycles,S10_4698,"2003 Harley-Davidson Eagle Drag Bike",1:10,91.02,193.66,31,187.85,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10134,1,Motorcycles,S12_2823,"2002 Suzuki XREO",1:12,66.27,150.62,20,131.04,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10134,6,Motorcycles,S18_2625,"1936 Harley Davidson El Knucklehead",1:18,24.23,60.57,30,51.48,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10134,3,Motorcycles,S24_1578,"1997 BMW R 1100 S",1:24,60.86,112.70,35,94.67,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10134,7,Motorcycles,S24_2000,"1960 BSA Gold Star DBD34",1:24,37.32,76.17,43,75.41,2003-07-01,2003-07-10,2003-07-05,Shipped,5
10135,7,"Classic Cars",S12_1099,"1968 Ford Mustang",1:12,95.34,194.57,42,173.17,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,5,"Classic Cars",S12_3380,"1968 Dodge Charger",1:12,75.16,117.44,48,110.39,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,8,"Classic Cars",S12_3990,"1970 Plymouth Hemi Cuda",1:12,31.92,79.80,24,72.62,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,4,"Classic Cars",S12_4675,"1969 Dodge Charger",1:12,58.73,115.16,29,103.64,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,3,"Classic Cars",S18_1889,"1948 Porsche 356-A Roadster",1:18,53.90,77.00,48,66.99,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,10,"Classic Cars",S18_3278,"1969 Dodge Super Bee",1:18,49.05,80.41,45,65.94,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,9,"Classic Cars",S18_3482,"1976 Ford Gran Torino",1:18,73.49,146.99,42,139.64,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,13,Motorcycles,S18_3782,"1957 Vespa GS150",1:18,32.95,62.17,45,49.74,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,12,"Classic Cars",S18_4721,"1957 Corvette Convertible",1:18,69.93,148.80,31,133.92,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,16,Motorcycles,S24_2360,"1982 Ducati 900 Monster",1:24,47.10,69.26,29,67.18,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,1,"Classic Cars",S24_2972,"1982 Lamborghini Diablo",1:24,16.24,37.76,20,34.36,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,6,"Classic Cars",S24_3371,"1971 Alpine Renault 1600s",1:24,38.58,61.23,27,52.05,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,2,"Classic Cars",S24_3856,"1956 Porsche 356A Coupe",1:18,98.30,140.43,47,139.03,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,11,"Classic Cars",S24_4620,"1961 Chevrolet Impala",1:18,32.33,80.84,23,76.80,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,14,Motorcycles,S32_2206,"1982 Ducati 996 R",1:32,24.14,40.23,33,38.62,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,17,Motorcycles,S32_4485,"1974 Ducati 350 Mk3 Desmo",1:32,56.13,102.05,30,91.85,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10135,15,Motorcycles,S50_4713,"2002 Yamaha YZR M1",1:50,34.17,81.36,44,78.92,2003-07-02,2003-07-12,2003-07-03,Shipped,9
10136,2,"Classic Cars",S18_1129,"1993 Mazda RX-7",1:18,83.51,141.54,25,117.48,2003-07-04,2003-07-14,2003-07-06,Shipped,8
10136,1,"Classic Cars",S18_1984,"1995 Honda Civic",1:18,93.89,142.25,36,120.91,2003-07-04,2003-07-14,2003-07-06,Shipped,8
10136,3,"Classic Cars",S18_3232,"1992 Ferrari 360 Spider red",1:18,77.90,169.34,41,169.34,2003-07-04,2003-07-14,2003-07-06,Shipped,8
10137,2,"Classic Cars",S18_1589,"1965 Aston Martin DB5",1:18,65.96,124.44,44,115.73,2003-07-10,2003-07-20,2003-07-14,Shipped,6
10137,3,"Classic Cars",S18_2870,"1999 Indy 500 Monte Carlo SS",1:18,56.76,132.00,37,110.88,2003-07-10,2003-07-20,2003-07-14,Shipped,6
10137,4,"Classic Cars",S18_3685,"1948 Porsche Type 356 Roadster",1:18,62.16,141.28,31,118.68,2003-07-10,2003-07-20,2003-07-14,Shipped,6
10137,1,"Classic Cars",S24_1628,"1966 Shelby Cobra 427 S/C",1:24,29.18,50.31,26,40.25,2003-07-10,2003-07-20,2003-07-14,Shipped,6
10138,6,"Vintage Cars",S18_1749,"1917 Grand Touring Sedan",1:18,86.70,170.00,33,149.60,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,5,"Vintage Cars",S18_2248,"1911 Ford Town Car",1:18,33.30,60.54,22,51.46,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,3,"Vintage Cars",S18_2325,"1932 Model A Ford J-Coupe",1:18,58.48,127.13,38,114.42,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,7,"Vintage Cars",S18_4409,"1932 Alfa Romeo 8C2300 Spider Sport",1:18,43.26,92.03,47,79.15,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,8,"Classic Cars",S18_4933,"1957 Ford Thunderbird",1:18,34.21,71.27,23,64.86,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,12,"Classic Cars",S24_1046,"1970 Chevy Chevelle SS 454",1:24,49.24,73.49,45,59.53,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,2,"Vintage Cars",S24_1937,"1939 Chevrolet Deluxe Coupe",1:24,22.57,33.19,22,33.19,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,1,"Vintage Cars",S24_2022,"1938 Cadillac V-16 Presidential Limousine",1:24,20.61,44.80,33,38.53,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,10,"Classic Cars",S24_2766,"1949 Jaguar XK 120",1:24,47.25,90.87,28,73.60,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,9,"Classic Cars",S24_2887,"1952 Citroen-15CV",1:24,72.82,117.44,30,96.30,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,11,"Classic Cars",S24_3191,"1969 Chevrolet Camaro Z28",1:24,50.51,85.61,49,77.05,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,13,"Classic Cars",S24_3432,"2002 Chevy Corvette",1:24,62.11,107.08,21,99.58,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10138,4,"Vintage Cars",S24_3969,"1936 Mercedes Benz 500k Roadster",1:24,21.75,41.03,29,32.82,2003-07-07,2003-07-16,2003-07-13,Shipped,3
10139,7,"Vintage Cars",S18_1342,"1937 Lincoln Berline",1:18,60.62,102.74,31,89.38,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,6,"Vintage Cars",S18_1367,"1936 Mercedes-Benz 500K Special Roadster",1:18,24.26,53.91,49,52.83,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,8,"Vintage Cars",S18_2795,"1928 Mercedes-Benz SSK",1:18,72.56,168.75,41,151.88,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,1,"Vintage Cars",S18_2949,"1913 Ford Model T Speedster",1:18,60.78,101.31,46,91.18,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,3,"Vintage Cars",S18_2957,"1934 Ford V8 Coupe",1:18,34.35,62.46,20,52.47,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,2,"Vintage Cars",S18_3136,"18th Century Vintage Horse Carriage",1:18,60.74,104.72,20,101.58,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,5,"Vintage Cars",S18_3320,"1917 Maxwell Touring Car",1:18,57.54,99.21,30,81.35,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10139,4,"Vintage Cars",S24_4258,"1936 Chrysler Airflow",1:24,57.46,97.39,29,93.49,2003-07-16,2003-07-23,2003-07-21,Shipped,2
10140,11,"Classic Cars",S10_1949,"1952 Alpine Renault 1300",1:10,98.58,214.30,37,186.44,2003-07-24,2003-08-02,2003-07-30,Shipped,72
10140,4,"Classic Cars",S10_4962,"1962 LanciaA Delta 16V",1:10,103.42,147.74,26,131.49,2003-07-24,2003-08-02,2003-07-30,Shipped,72
